001100101011 F D2 L' R' F' 
101100000010 B2 D2 L' R' F' 
101100010011 B D2 L' R' F' 
001101001101 F' D L' R' F' 
001100101101 F D L' R' F' 
101110000101 B' D L' R' F' 
011110011000 U' B' L2 R' F' 
111010011000 U B' L2 R' F' 
111100011000 L' B' L2 R' F' 
101101011000 L2 B' L2 R' F' 
101100011100 L B' L2 R' F' 
011100011001 L' B L2 R' F' 
001100011101 L B L2 R' F' 
001110010110 D' B L2 R' F' 
001111001010 F' D' L2 R' F' 
001110101010 F D' L2 R' F' 
000110110000 R' D' L2 R' F' 
001110010011 B D' L2 R' F' 
001111001100 F' D L2 R' F' 
001110101100 F D L2 R' F' 
001110010101 B D L2 R' F' 
110100011001 B' U' L R' F' 
010100001001 B2 U' L R' F' 
110110001001 B U' L R' F' 
100100001100 L2 U' L R' F' 
100110001000 L U' L R' F' 
100100011000 R' U L R' F' 
100100001010 R2 U L R' F' 
101100011001 B' U L R' F' 
001100001001 B2 U L R' F' 
101110001001 B U L R' F' 
110110101011 R2 B' L R' F' 
111110101001 R B' L R' F' 
011101001010 F' D' L R' F' 
011100101010 F D' L R' F' 
111110010011 B' D' L R' F' 
011101001001 F' D2 L R' F' 
011100101001 F D2 L R' F' 
111110000001 B' D2 L R' F' 
011101001100 F' D L R' F' 
011100101100 F D L R' F' 
111110010101 B' D L R' F' 
101010111011 B' F2 D' R' F' 
010001110000 U' R' D' R' F' 
000111110001 B' R' D' R' F' 
100111110000 B R' D' R' F' 
011111010011 U' B' D' R' F' 
111011010011 U B' D' R' F' 
101111011100 D2 B' D' R' F' 
001101001110 F' L' D' R' F' 
001100101110 F L' D' R' F' 
100000101001 U F2 D2 R' F' 
011111000001 U' B' D2 R' F' 
111011000001 U B' D2 R' F' 
111100000101 L' B' D2 R' F' 
101111000100 D' B' D2 R' F' 
101111000010 D B' D2 R' F' 
011101010001 U' B D2 R' F' 
111001010001 U B D2 R' F' 
101101010100 D' B D2 R' F' 
101101010010 D B D2 R' F' 
101111100101 R B' D R' F' 
011111010101 U' B' D R' F' 
111011010101 U B' D R' F' 
111101010101 L B' D R' F' 
011110101000 F L2 D R' F' 
111110010000 B' L2 D R' F' 
000010111000 L U' F2 R2 F' 
010000110010 D' U' F2 R2 F' 
010000110100 D U' F2 R2 F' 
001000110010 D' U F2 R2 F' 
001000110100 D U F2 R2 F' 
010111010001 B' F U' R2 F' 
110111010000 B F U' R2 F' 
010011001011 R' B' U' R2 F' 
011011001001 R B' U' R2 F' 
010001011101 L' B' U' R2 F' 
000011011101 L2 B' U' R2 F' 
010010011101 L B' U' R2 F' 
010011010110 D' B' U' R2 F' 
010011000010 D' B2 U' R2 F' 
010011000100 D B2 U' R2 F' 
110011001010 R' B U' R2 F' 
110011101000 R2 B U' R2 F' 
111011001000 R B U' R2 F' 
110001011100 L' B U' R2 F' 
100011011100 L2 B U' R2 F' 
110010011100 L B U' R2 F' 
110011010010 D' B U' R2 F' 
110011010100 D B U' R2 F' 
010001111010 F' D' U' R2 F' 
010101110010 F D' U' R2 F' 
010011010011 B' D' U' R2 F' 
010001111100 F' D U' R2 F' 
010101110100 F D U' R2 F' 
010011010101 B' D U' R2 F' 
011000110000 U' F2 U2 R2 F' 
000011000110 D' B2 U2 R2 F' 
001110110001 B' F2 U R2 F' 
101110110000 B F2 U R2 F' 
011000011101 L' B' U R2 F' 
001011010110 D' B' U R2 F' 
000011011000 R' B2 U R2 F' 
001011000010 D' B2 U R2 F' 
001011000100 D B2 U R2 F' 
111000011100 L' B U R2 F' 
101011010010 D' B U R2 F' 
101011010100 D B U R2 F' 
001100111100 F' L' U R2 F' 
001101011100 F L' U R2 F' 
001010011101 B' L' U R2 F' 
101010011100 B L' U R2 F' 
011100111000 F' L U R2 F' 
001001111010 F' D' U R2 F' 
001101110010 F D' U R2 F' 
001011010011 B' D' U R2 F' 
001001111100 F' D U R2 F' 
001101110100 F D U R2 F' 
001011010101 B' D U R2 F' 
001011001011 U R' B' R2 F' 
000101011011 B R' B' R2 F' 
010100001111 L' R' B' R2 F' 
000111000111 D' R' B' R2 F' 
000111001101 D2 R' B' R2 F' 
000111001110 D R' B' R2 F' 
010110001101 B' L' B' R2 F' 
110110001100 B2 L' B' R2 F' 
010100011110 D' L' B' R2 F' 
010100011011 D2 L' B' R2 F' 
010100010111 D L' B' R2 F' 
000011011110 F' D' B' R2 F' 
000010111110 F2 D' B' R2 F' 
001111100100 R2 D' B' R2 F' 
001111010100 R D' B' R2 F' 
010110010110 L' D' B' R2 F' 
010111010010 L2 D' B' R2 F' 
010101010110 L D' B' R2 F' 
000111010000 R D' B2 R2 F' 
011011001010 U' R' B R2 F' 
110100001110 L' R' B R2 F' 
011110110000 F2 U' B R2 F' 
011111010000 F U' B R2 F' 
010011011010 R' U' B R2 F' 
010011101010 R2 U' B R2 F' 
011001011100 L' U' B R2 F' 
001011011100 L2 U' B R2 F' 
011010011100 L U' B R2 F' 
011011010010 D' U' B R2 F' 
011011010100 D U' B R2 F' 
011100011100 U L' B R2 F' 
110100011010 D' L' B R2 F' 
110100010011 D2 L' B R2 F' 
100010111010 F2 D' B R2 F' 
110100010110 L' D' B R2 F' 
100111000110 R' D B R2 F' 
110110010100 L' D B R2 F' 
110101010100 L D B R2 F' 
010100111100 F' U' L' R2 F' 
010101011100 F U' L' R2 F' 
000110001111 R' B' L' R2 F' 
000110101101 R2 B' L' R2 F' 
001110001101 R B' L' R2 F' 
000110011110 D' B' L' R2 F' 
000110010111 D B' L' R2 F' 
100110001110 R' B L' R2 F' 
101110001100 R B L' R2 F' 
000100111011 F D2 L' R2 F' 
101100111000 F' U2 L R2 F' 
010110001011 R' B' L R2 F' 
011110001001 R B' L R2 F' 
110110001010 R' B L R2 F' 
111110001000 R B L R2 F' 
110110010010 D' B L R2 F' 
010101011010 F' D' L R2 F' 
010100111010 F D' L R2 F' 
010110010011 B' D' L R2 F' 
010110010101 B' D L R2 F' 
000010111011 B' F2 D' R2 F' 
000101011110 F' L' D' R2 F' 
000100111110 F L' D' R2 F' 
100110010110 B L' D' R2 F' 
000100011001 D' L' D' R2 F' 
000000110110 D' F2 D2 R2 F' 
011011000000 U' B2 D2 R2 F' 
000111100101 R2 B' D R2 F' 
001111000101 R B' D R2 F' 
010101010101 L B' D R2 F' 
001010011011 U' B' F' R F' 
010010011011 U B' F' R F' 
110000011011 L' B' F' R F' 
100000011111 L B' F' R F' 
100010010111 D' B' F' R F' 
100010011110 D B' F' R F' 
110010111011 B' U' F2 R F' 
100000111011 B' U2 F2 R F' 
011010111011 U' B' F2 R F' 
100100111111 L B' F2 R F' 
010101101010 F' U' F R F' 
110010010011 B' U' F R F' 
011010010011 U' B' F R F' 
100100010111 L B' F R F' 
110001011111 L' B' U' R F' 
100011011111 L2 B' U' R F' 
110010011111 L B' U' R F' 
110011010111 D' B' U' R F' 
110011011101 D2 B' U' R F' 
110011011110 D B' U' R F' 
000110101110 F' L2 U' R F' 
000010011111 B L2 U' R F' 
010110101010 F' L U' R F' 
010111001010 F L U' R F' 
110010011010 B' L U' R F' 
010001101011 F' D' U' R F' 
010101100011 F D' U' R F' 
010001101101 F' D2 U' R F' 
010101100101 F D2 U' R F' 
100100100001 D' F2 U2 R F' 
100100000110 L' F U2 R F' 
100101000001 D' F U2 R F' 
001001011011 U' B' U2 R F' 
010001011011 U B' U2 R F' 
100001010111 D' B' U2 R F' 
100001011110 D B' U2 R F' 
000000001111 L' B2 U2 R F' 
010000001011 L B2 U2 R F' 
110000001111 L' B U2 R F' 
100011000111 D' B U2 R F' 
100011001110 D B U2 R F' 
100100101110 F' L' U2 R F' 
100101001110 F L' U2 R F' 
100010001111 B L' U2 R F' 
110100101010 F' L U2 R F' 
110101001010 F L U2 R F' 
110010001011 B L U2 R F' 
000011111001 B' R' U R F' 
100011111000 B R' U R F' 
000001110001 D2 R' U R F' 
000001110100 D R' U R F' 
111000011111 L' B' U R F' 
101011010111 D' B' U R F' 
101010011111 B' L' U R F' 
101010011010 B' L2 U R F' 
111010011011 B' L U R F' 
001001101011 F' D' U R F' 
001101100011 F D' U R F' 
001001101101 F' D2 U R F' 
001101100101 F D2 U R F' 
011110110011 F2 U' B' R F' 
111011011010 B2 U' B' R F' 
011001011010 B U' B' R F' 
011001011111 L' U' B' R F' 
001011011111 L2 U' B' R F' 
011010011111 L U' B' R F' 
011011010111 D' U' B' R F' 
011011011101 D2 U' B' R F' 
011011011110 D U' B' R F' 
101100011111 U2 L' B' R F' 
011100011111 U L' B' R F' 
110110001111 B2 L' B' R F' 
100010111111 F2 D' B' R F' 
110110010111 L' D' B' R F' 
110101010111 L D' B' R F' 
100111001111 R' D2 B' R F' 
000111011111 B2 D B' R F' 
110110011110 L' D B' R F' 
110111011010 L2 D B' R F' 
110101011110 L D B' R F' 
010100101110 F' U' L' R F' 
010101001110 F U' L' R F' 
110101011011 L2 B' L' R F' 
100101011111 L B' L' R F' 
100110001011 B' D' L' R F' 
100100011011 B D' L' R F' 
000101001111 F' D2 L' R F' 
000100101111 F D2 L' R F' 
100110000111 B' D2 L' R F' 
100110001101 B' D L' R F' 
100100011101 B D L' R F' 
000110001001 L' D L' R F' 
011010011010 U' B' L2 R F' 
100100011110 L B' L2 R F' 
000100011111 L B L2 R F' 
101100101010 F' U2 L R F' 
101000011011 B' U2 L R F' 
011110011011 U B' L R F' 
010101001011 F' D' L R F' 
010100101011 F D' L R F' 
110110000011 B' D' L R F' 
010101001101 F' D2 L R F' 
110110000101 B' D2 L R F' 
011011000011 U' B' D' R F' 
110100000111 L' B' D' R F' 
011001010011 U' B D' R F' 
011011000101 U' B' D2 R F' 
110101000101 L B' D2 R F' 
100101000111 R' B D2 R F' 
101101000101 R B D2 R F' 
011001010101 U' B D2 R F' 
011101101000 F' R' F' U' F' 
111010000011 R' B' F' U' F' 
110010110100 D' B' F' U' F' 
110010110010 D B' F' U' F' 
100011110001 B' L' F' U' F' 
000011000000 F2 L F' U' F' 
111111000011 R' B' F2 U' F' 
111011110001 U' B' F2 U' F' 
110111110100 D' B' F2 U' F' 
110010010101 L B' F U' F' 
100101011001 B' U' R' U' F' 
100111001001 B U' R' U' F' 
011001101010 F' D' R' U' F' 
011101100010 F D' R' U' F' 
011001101001 F' D2 R' U' F' 
011101100001 F D2 R' U' F' 
011001101100 F' D R' U' F' 
011101100100 F D R' U' F' 
111010101011 F' R' B' U' F' 
111110100011 F2 R' B' U' F' 
111001001010 B' R' B' U' F' 
111001011011 B2 R' B' U' F' 
011001001011 B R' B' U' F' 
111001001111 L' R' B' U' F' 
101011001111 L2 R' B' U' F' 
111010001111 L R' B' U' F' 
111011000111 D' R' B' U' F' 
111011001101 D2 R' B' U' F' 
111011001110 D R' B' U' F' 
110000110101 F' L' B' U' F' 
101001111101 U' L' B' U' F' 
110011101101 B2 L' B' U' F' 
110001111110 D' L' B' U' F' 
110001111011 D2 L' B' U' F' 
110001110111 D L' B' U' F' 
010011111101 U L2 B' U' F' 
100011110111 D L2 B' U' F' 
001110111101 U2 L B' U' F' 
110010111110 D' L B' U' F' 
110010110111 D L B' U' F' 
111011100110 R' D' B' U' F' 
111011110100 R2 D' B' U' F' 
010001110110 B' D' B' U' F' 
010011110111 B2 D' B' U' F' 
010011100110 B D' B' U' F' 
101010001110 R' B' L2 U' F' 
001010111100 U' B' L2 U' F' 
010010111100 U B' L2 U' F' 
001010001111 R' B L2 U' F' 
000010110111 D B L2 U' F' 
000011101101 F D L2 U' F' 
111010001010 R' B' L U' F' 
011010001011 R' B L U' F' 
010010110110 D' B L U' F' 
010111100010 F' D' L U' F' 
010010110011 B D' L U' F' 
010111100100 F' D L U' F' 
010011101100 F D L U' F' 
010010110101 B D L U' F' 
011101110000 F R2 D' U' F' 
111011010000 B R2 D' U' F' 
111011100011 R' B' D' U' F' 
001111110011 U2 B' D' U' F' 
010111110011 U B' D' U' F' 
110011111100 D2 B' D' U' F' 
110011111010 D B' D' U' F' 
000011101110 F L2 D' U' F' 
110001100101 L' B' D2 U' F' 
110010100101 L B' D2 U' F' 
110011100100 D' B' D2 U' F' 
110011100010 D B' D2 U' F' 
111001000011 R' B D2 U' F' 
110001110100 D' B D2 U' F' 
110001110010 D B D2 U' F' 
010001101110 F' R D U' F' 
010101100110 F R D U' F' 
001111110101 U2 B' D U' F' 
010111110101 U B' D U' F' 
100011110100 B' L' D U' F' 
000011110101 B L' D U' F' 
000011100010 D2 L' D U' F' 
000011100001 D L' D U' F' 
100011100000 U' L D U' F' 
001011100000 U2 L D U' F' 
110011110000 B' L D U' F' 
010011110001 B L D U' F' 
101000101011 F' R' B' U2 F' 
101100100011 F2 R' B' U2 F' 
101000001111 L' R' B' U2 F' 
111000001011 L R' B' U2 F' 
101001000111 D' R' B' U2 F' 
101001001101 D2 R' B' U2 F' 
101001001110 D R' B' U2 F' 
000001111011 R2 U' B' U2 F' 
101001111000 B U' B' U2 F' 
001000111101 L' U' B' U2 F' 
011000111001 L U' B' U2 F' 
001001110110 D' U' B' U2 F' 
010000111101 U L' B' U2 F' 
100000111110 D' L' B' U2 F' 
100000110111 D L' B' U2 F' 
110000110110 D' L B' U2 F' 
101001100110 R' D' B' U2 F' 
101001110100 R2 D' B' U2 F' 
000001110111 B' D' B' U2 F' 
000011100111 B2 D' B' U2 F' 
011000101101 L' U' B U2 F' 
001011100110 D' U' B U2 F' 
010010101101 L U B U2 F' 
101000101101 U' L' B U2 F' 
110000101110 D' L' B U2 F' 
110000101011 D2 L' B U2 F' 
110000100111 D L' B U2 F' 
101011100100 R' D' B U2 F' 
110010100110 L' D' B U2 F' 
110001100110 L D' B U2 F' 
001010101101 U' B L' U2 F' 
100010101110 D' B L' U2 F' 
100010100111 D B L' U2 F' 
110000110011 B' D' L U2 F' 
110010100011 B D' L U2 F' 
101101110000 F R2 D' U2 F' 
101001100011 R' B' D' U2 F' 
001001110011 U' B' D' U2 F' 
000101110011 U2 B' D' U2 F' 
010001110011 U B' D' U2 F' 
001011100011 U' B D' U2 F' 
010011100011 U B D' U2 F' 
100101100110 F' L' D' U2 F' 
100001101110 F L' D' U2 F' 
001001110101 U' B' D U2 F' 
010001110101 U B' D U2 F' 
001011100101 U' B D U2 F' 
010011100101 U B D U2 F' 
110111100000 F' L2 D U2 F' 
101010100011 R B' F' U F' 
111000110001 L' B' F' U F' 
101000110101 L B' F' U F' 
101010110100 D' B' F' U F' 
101010110010 D B' F' U F' 
111100110101 L' B' F2 U F' 
101111110010 D B' F2 U F' 
111000010101 L' B' F U F' 
010000011111 L' B' R2 U F' 
000011010111 D' B' R2 U F' 
001011011010 U' B R2 U F' 
110000011110 L' B R2 U F' 
001011111011 U' B' R U F' 
110000111111 L' B' R U F' 
101001111011 B2 R B' U F' 
111000101111 L' R B' U F' 
101011100111 D' R B' U F' 
101011101101 D2 R B' U F' 
101011101110 D R B' U F' 
111010101101 B2 L' B' U F' 
111000101100 B L' B' U F' 
111000111110 D' L' B' U F' 
111000111011 D2 L' B' U F' 
111000110111 D L' B' U F' 
001011110111 B2 D' B' U F' 
111010110110 L' D' B' U F' 
111011110010 L2 D' B' U F' 
111001110110 L D' B' U F' 
101010101111 R B' L' U F' 
101010110111 D B' L' U F' 
101000110011 B D2 L' U F' 
101010100101 B' D L' U F' 
101010101010 R B' L2 U F' 
111000111000 L' B' L2 U F' 
101000111100 L B' L2 U F' 
001010101011 R B L2 U F' 
001010110110 D' B L2 U F' 
001111100010 F' D' L2 U F' 
001011101010 F D' L2 U F' 
001010110011 B D' L2 U F' 
001011101100 F D L2 U F' 
001010110101 B D L2 U F' 
100100111001 B' U' L U F' 
100110101001 B U' L U F' 
111010110011 B' D' L U F' 
111010100001 B' D2 L U F' 
111010110101 B' D L U F' 
001011110001 B' R' D' U F' 
101011110000 B R' D' U F' 
000011110011 B' R D' U F' 
100011110010 B R D' U F' 
101011111100 D2 B' D' U F' 
101011111010 D B' D' U F' 
001101100110 F' L' D' U F' 
001001101110 F L' D' U F' 
111000100101 L' B' D2 U F' 
101011100010 D B' D2 U F' 
101001110010 D B D2 U F' 
000001111110 F' R2 D U F' 
111001110101 L B' D U F' 
011111100000 F' L2 D U F' 
111010110000 B' L2 D U F' 
101010000111 D' F' R' B' F' 
011110101011 U' F2 R' B' F' 
101100111011 B2 F2 R' B' F' 
111100101011 L' F2 R' B' F' 
101101101011 L2 F2 R' B' F' 
101100101111 L F2 R' B' F' 
101110100111 D' F2 R' B' F' 
101110101110 D F2 R' B' F' 
011110000011 U' F R' B' F' 
111100000011 L' F R' B' F' 
101100000111 L F R' B' F' 
111111001010 B' U' R' B' F' 
111101011010 B2 U' R' B' F' 
011101011011 B U' R' B' F' 
011101001111 L' U' R' B' F' 
001111001111 L2 U' R' B' F' 
011110001111 L U' R' B' F' 
011111000111 D' U' R' B' F' 
011111001101 D2 U' R' B' F' 
011111001110 D U' R' B' F' 
110101001111 L' U2 R' B' F' 
110111000111 D' U2 R' B' F' 
110111001101 D2 U2 R' B' F' 
110111001110 D U2 R' B' F' 
101100001110 L' B' R' B' F' 
111100001010 L B' R' B' F' 
101101010111 D' B2 R' B' F' 
101101011110 D B2 R' B' F' 
001100001111 L' B R' B' F' 
011100001011 L B R' B' F' 
001101000111 D' B R' B' F' 
101101000110 B' D' R' B' F' 
111110000111 L' D' R' B' F' 
111101000111 L D' R' B' F' 
111101001101 L D2 R' B' F' 
101110000110 F D R' B' F' 
001101011111 B2 D R' B' F' 
111110001110 L' D R' B' F' 
111101001110 L D R' B' F' 
011010100011 R F' U' B' F' 
011010110100 D' F' U' B' F' 
011010110010 D F' U' B' F' 
011111100011 R F2 U' B' F' 
111111110000 B2 F2 U' B' F' 
011101110101 L' F2 U' B' F' 
011110110101 L F2 U' B' F' 
011111110100 D' F2 U' B' F' 
011111111000 D2 F2 U' B' F' 
011111110010 D F2 U' B' F' 
011010010101 L F U' B' F' 
010001111111 L' R2 U' B' F' 
000011111111 L2 R2 U' B' F' 
010010111111 L R2 U' B' F' 
010011111110 D R2 U' B' F' 
111011101010 B' R U' B' F' 
111001111010 B2 R U' B' F' 
011001111011 B R U' B' F' 
011001101111 L' R U' B' F' 
001011101111 L2 R U' B' F' 
011010101111 L R U' B' F' 
011011100111 D' R U' B' F' 
011011101101 D2 R U' B' F' 
011011101110 D R U' B' F' 
011010101100 L B' U' B' F' 
011011100010 D' B' U' B' F' 
011011100100 D B' U' B' F' 
111001111100 L' B2 U' B' F' 
111010111100 L B2 U' B' F' 
011001110010 D' B U' B' F' 
011001110100 D B U' B' F' 
011000110101 F' L' U' B' F' 
111011101100 B2 L' U' B' F' 
011001111110 D' L' U' B' F' 
011001110111 D L' U' B' F' 
001011111110 D' L2 U' B' F' 
011000111100 B L U' B' F' 
011010111110 D' L U' B' F' 
011010110111 D L U' B' F' 
011100010101 U F' L' B' F' 
110101101101 R2 F2 L' B' F' 
110000010111 D F L' B' F' 
101100111110 D' U2 L' B' F' 
101100110111 D U2 L' B' F' 
010100111111 R2 U L' B' F' 
011100101111 R U L' B' F' 
011110101101 B' U L' B' F' 
111110101100 B2 U L' B' F' 
111100111100 B U L' B' F' 
011100111110 D' U L' B' F' 
011100111011 D2 U L' B' F' 
011100110111 D U L' B' F' 
010100100111 D B' L' B' F' 
110110101110 D' B2 L' B' F' 
110110100111 D B2 L' B' F' 
110100100011 D2 B L' B' F' 
111100101110 R' D' L' B' F' 
010110101111 B2 D' L' B' F' 
111100100111 R' D L' B' F' 
110100100110 B D L' B' F' 
110010010110 L' F' D' B' F' 
000111111110 U2 F2 D' B' F' 
101010100110 R' F D' B' F' 
011111100110 U' R' D' B' F' 
110111100110 U2 R' D' B' F' 
101101110110 B' R' D' B' F' 
001101110111 B2 R' D' B' F' 
001111100111 B R' D' B' F' 
111110100110 L' R' D' B' F' 
111111100010 L2 R' D' B' F' 
111101100110 L R' D' B' F' 
111110110100 L' R2 D' B' F' 
111101110100 L R2 D' B' F' 
010110110010 L2 B' D' B' F' 
010110110111 L' B2 D' B' F' 
010101110111 L B2 D' B' F' 
010110100110 L' B D' B' F' 
011110110110 U L' D' B' F' 
010100110110 B' L' D' B' F' 
011101110110 U L D' B' F' 
010111100111 B2 L D' B' F' 
010101101100 F' U' F' L' F' 
101110111100 R2 D' B' L' F' 
000110111111 B2 D' B' L' F' 
110110111010 L' D' B' L' F' 
110101110011 L2 D B' L' F' 
100100100111 L B' D2 L' F' 
011000110011 U' B D2 L' F' 
011010100101 U' B' D L' F' 
011110001010 U' R' B' L2 F' 
101100011010 B' R' B' L2 F' 
001100011011 B2 R' B' L2 F' 
010010111010 R2 U' B' L2 F' 
011010101010 R U' B' L2 F' 
110100110010 D' L' B' L2 F' 
110100110100 D L' B' L2 F' 
101110100010 R' D' B' L2 F' 
100100110110 L D' B' L2 F' 
001110000111 D' R' B L2 F' 
001110001110 D R' B L2 F' 
000100110111 D L B L2 F' 
001110100110 R' D' B L2 F' 
001110110100 R2 D' B L2 F' 
001110100011 R' B D' L2 F' 
010100110011 L' B D' L2 F' 
101000110110 D' B' U2 L F' 
111000101001 L' B U2 L F' 
010110111011 R2 U B' L F' 
111110111000 B2 U B' L F' 
011110100001 U B' D2 L F' 
110110100100 D' B' D2 L F' 
110110100010 D B' D2 L F' 
011100110001 U B D2 L F' 
000101101110 F' L' F' D' F' 
001111010010 D B' R2 D' F' 
111100010100 L' B R2 D' F' 
110111100011 U2 R' B' D' F' 
101101110011 B2 R' B' D' F' 
111011100000 B' U' B' D2 F' 
111001110000 B2 U' B' D2 F' 
011001100101 L' U' B' D2 F' 
101100100101 U2 L' B' D2 F' 
011100100101 U L' B' D2 F' 
011101000011 U' R' B D2 F' 
110101000011 U2 R' B D2 F' 
011001100011 R U' B D2 F' 
101101110101 U2 L B' D F' 
110111100101 B2 L B' D F' 
111110000010 R' B' L2 D F' 
010110110100 D' B L2 D F' 
000101100111 D' B F' R' B' 
100011101111 F2 D' F' R' B' 
110101100111 L D' F' R' B' 
000101111111 B2 D F' R' B' 
000111101111 B D F' R' B' 
110111101010 L2 D F' R' B' 
110101101110 L D F' R' B' 
101101111010 B2 F' U' R' B' 
001101111011 B F' U' R' B' 
001111101101 D2 F' U' R' B' 
001111101110 D F' U' R' B' 
000010110100 D' R' U' R' B' 
011101101011 F' L' U' R' B' 
100100000011 U' L' U' R' B' 
111000010011 B L' U' R' B' 
001101101111 F' L U' R' B' 
101000010111 B L U' R' B' 
010010101011 U' F U2 R' B' 
000110100111 D' F U2 R' B' 
010101111011 B F' U R' B' 
010101101111 L' F' U R' B' 
010111101101 D2 F' U R' B' 
010111101110 D F' U R' B' 
000001101111 F' L2 U R' B' 
010110101100 F' D2 U R' B' 
010111001100 F D2 U R' B' 
100101101001 F' D' B' R' B' 
111001101011 U' F' L' R' B' 
100000101111 L' F' L2 R' B' 
100001100111 D' F' L2 R' B' 
110010000111 B' U L R' B' 
100100101101 F' D' L R' B' 
100100000101 F2 D' L R' B' 
100101001101 F D' L R' B' 
110000001001 L2 D' L R' B' 
100100101011 F' D L R' B' 
100101001011 F D L R' B' 
101000001001 R2 D L R' B' 
011011001100 U' F D2 R' B' 
010111000011 R F' U R2 B' 
010110100101 L F' U R2 B' 
111101000001 R' F' L' R2 B' 
111001100001 U' F' L' R2 B' 
100001001111 R F L R2 B' 
101011001100 R' F D' R2 B' 
110010101100 L' F D' R2 B' 
111111101000 B' U' F' R B' 
111101111000 B2 U' F' R B' 
011101101101 L' U' F' R B' 
111111100001 F2 U F' R B' 
111001101000 B' U F' R B' 
111001101101 L' U F' R B' 
010111000110 D' F' U2 R B' 
110111101100 F' D' U R B' 
101101111100 F' D' B2 R B' 
101101001001 F' U' L' R B' 
101100101001 F U' L' R B' 
110101001001 F' U L' R B' 
110100101001 F U L' R B' 
111101101100 F' D' L' R B' 
111010000101 B D' L' R B' 
111101101010 F' D L' R B' 
111100100001 L F L2 R B' 
101101101110 D' F' L R B' 
101101100111 D F' L R B' 
011111101100 U' F' D' R B' 
111101100000 F L2 D' R B' 
111010101000 U F' D2 R B' 
101110100100 D F' D2 R B' 
011111101010 U' F' D R B' 
010010110000 U R' D R B' 
001110111011 F2 R' F' U' B' 
001101011010 B R' F' U' B' 
001111011110 D R' F' U' B' 
010000101111 L' F R2 U' B' 
000111111000 F' R' B' U' B' 
011101111100 F' D' L' U' B' 
111010010100 B D' L' U' B' 
001011010000 L' D' L' U' B' 
011101111010 F' D L' U' B' 
111010010010 B D L' U' B' 
001101010011 R' F L2 U' B' 
001100110101 L' F L2 U' B' 
001101111110 D' F' L U' B' 
001100111010 F' D2 L U' B' 
011110111100 L' F' D' U' B' 
001110011010 R' F' D2 U' B' 
001110110010 D' F' D2 U' B' 
000111110010 F' R' D U' B' 
000011010010 F2 R' D U' B' 
000011111010 F R' D U' B' 
001111110000 F' R D U' B' 
001011111000 F R D U' B' 
001010010111 B' L D U' B' 
001001011101 U F' L U2 B' 
000101010111 D F' L U2 B' 
010011011100 U' F' D' U2 B' 
010110011100 L' F' D' U2 B' 
001010111010 U F D U2 B' 
010101111110 D' L' F' U B' 
010111011101 F2 L F' U B' 
010110111110 D' L F' U B' 
001001001111 R' F' L2 U B' 
010010010111 B R' D' U B' 
010011111000 F' L' D' U B' 
010111110000 F L' D' U B' 
000011111100 F' L D' U B' 
000111110100 F L D' U B' 
010111010100 D F D2 U B' 
011111011010 R F' D U B' 
111101110001 F2 U' F' L' B' 
001100110110 D' F U2 L' B' 
111001011000 U' F D2 L' B' 
110101010010 D' F D2 L' B' 
101001011010 R F' D L2 B' 
110000111010 L F' D L2 B' 
100001111111 F2 D F' L B' 
011000111010 U' F' D2 L B' 
110111011100 F2 L' F' D' B' 
111101000010 R' F L2 D' B' 
101110111010 F2 R F' D B' 
111100100100 L' F' R2 D B' 
111000010110 D' L' B' F' R' F' 
101000011110 D' L B' F' R' F' 
101111111110 F' D' B' F' R' F' 
111001010010 L2 D' B' F' R' F' 
101111111011 B' F' D' F' R' F' 
101111111101 B' F' D F' R' F' 
111100110110 D' L' B' F2 R' F' 
001110110111 B2 D' B' F2 R' F' 
111110110010 L' D' B' F2 R' F' 
111101110010 L2 D' B' F2 R' F' 
111100110011 L' B' D' F2 R' F' 
101100110100 D' B D2 F2 R' F' 
101100110010 D B D2 F2 R' F' 
010110100011 R2 U' B' F R' F' 
001101010101 L2 U' B' F R' F' 
011110010100 D' U' B' F R' F' 
011110010010 D U' B' F R' F' 
111111111001 F' U B' F R' F' 
111100010010 D L' B' F R' F' 
100110100110 R2 D' B' F R' F' 
111101010000 L2 D' B' F R' F' 
101100010110 L D B' F R' F' 
111111000110 D' R B' U' R' F' 
111111100100 R2 D' B' U' R' F' 
111111010100 R D' B' U' R' F' 
010111010111 B2 D' B' U' R' F' 
110111000100 D' B' D2 U' R' F' 
110111000010 D B' D2 U' R' F' 
111111000101 R B' D U' R' F' 
110001000111 D' R' B' U2 R' F' 
110001001110 D R' B' U2 R' F' 
111001000110 D' R B' U2 R' F' 
111001100100 R2 D' B' U2 R' F' 
111001010100 R D' B' U2 R' F' 
010001010111 B' D' B' U2 R' F' 
010011000111 B2 D' B' U2 R' F' 
001011001101 U' L2 B U2 R' F' 
010011001101 U L2 B U2 R' F' 
110010001110 D' L B U2 R' F' 
110011101110 F' D' B U2 R' F' 
111011000100 R2 D' B U2 R' F' 
110001011010 R F' D' U2 R' F' 
110010101010 L F' D' U2 R' F' 
110001100011 D' F' D' U2 R' F' 
111001100010 U' F D' U2 R' F' 
010101010011 U B' D' U2 R' F' 
001111000011 U2 B D' U2 R' F' 
110011001100 D2 B D' U2 R' F' 
111001001100 R' F' D U2 R' F' 
111101000100 R' F D U2 R' F' 
110101000110 R F D U2 R' F' 
111001000101 R B' D U2 R' F' 
